"Dataset: Underlying Cause of Death, 1999-2017",,,,,,,
Query Parameters:,,,,,,,
Drug/Alcohol Induced Causes: Drug poisonings (overdose) Unintentional (X40-X44),,,,,,,
Group By: State; Year; Month,,,,,,,
Notes,State,State Code,Year,Year Code,Month,Month Code,Deaths
,Nevada,32,2017,2017,"Jul., 2017",2017/07,61
,Nevada,32,2017,2017,"Aug., 2017",2017/08,51
,Nevada,32,2017,2017,"Sep., 2017",2017/09,40
,Nevada,32,2017,2017,"Oct., 2017",2017/10,48
,Nevada,32,2017,2017,"Nov., 2017",2017/11,39
,Nevada,32,2017,2017,"Dec., 2017",2017/12,38
,New Hampshire,33,2002,2002,"May, 2002",2002/05,10
,New Hampshire,33,2003,2003,"Feb., 2003",2003/02,11
,New Hampshire,33,2003,2003,"Sep., 2003",2003/09,10
,New Hampshire,33,2003,2003,"Dec., 2003",2003/12,11
,New Hampshire,33,2004,2004,"Feb., 2004",2004/02,12
,New Hampshire,33,2004,2004,"Mar., 2004",2004/03,13
,New Hampshire,33,2004,2004,"May, 2004",2004/05,13
,New Hampshire,33,2005,2005,"Feb., 2005",2005/02,11
,New Hampshire,33,2005,2005,"Mar., 2005",2005/03,11
,New Hampshire,33,2005,2005,"Apr., 2005",2005/04,12
,New Hampshire,33,2005,2005,"Oct., 2005",2005/10,13
,New Hampshire,33,2005,2005,"Dec., 2005",2005/12,13
,New Hampshire,33,2006,2006,"Feb., 2006",2006/02,11
,New Hampshire,33,2006,2006,"Mar., 2006",2006/03,16
,New Hampshire,33,2006,2006,"Apr., 2006",2006/04,19
,New Hampshire,33,2006,2006,"Jul., 2006",2006/07,12
,New Hampshire,33,2006,2006,"Aug., 2006",2006/08,10
,New Hampshire,33,2006,2006,"Sep., 2006",2006/09,14
,New Hampshire,33,2007,2007,"Mar., 2007",2007/03,12
,New Hampshire,33,2007,2007,"Apr., 2007",2007/04,17
,New Hampshire,33,2007,2007,"May, 2007",2007/05,13
,New Hampshire,33,2007,2007,"Jun., 2007",2007/06,12
,New Hampshire,33,2007,2007,"Jul., 2007",2007/07,14
,New Hampshire,33,2007,2007,"Aug., 2007",2007/08,11
,New Hampshire,33,2007,2007,"Sep., 2007",2007/09,16
,New Hampshire,33,2007,2007,"Nov., 2007",2007/11,17
,New Hampshire,33,2007,2007,"Dec., 2007",2007/12,12
,New Hampshire,33,2008,2008,"Apr., 2008",2008/04,10
,New Hampshire,33,2008,2008,"Jul., 2008",2008/07,13
,New Hampshire,33,2008,2008,"Oct., 2008",2008/10,11
,New Hampshire,33,2008,2008,"Nov., 2008",2008/11,10
,New Hampshire,33,2009,2009,"Jan., 2009",2009/01,13
,New Hampshire,33,2009,2009,"Apr., 2009",2009/04,15
,New Hampshire,33,2009,2009,"May, 2009",2009/05,11
,New Hampshire,33,2009,2009,"Jun., 2009",2009/06,11
,New Hampshire,33,2009,2009,"Jul., 2009",2009/07,10
,New Hampshire,33,2009,2009,"Aug., 2009",2009/08,21
,New Hampshire,33,2009,2009,"Oct., 2009",2009/10,10
,New Hampshire,33,2010,2010,"Jan., 2010",2010/01,10
,New Hampshire,33,2010,2010,"Feb., 2010",2010/02,11
,New Hampshire,33,2010,2010,"Mar., 2010",2010/03,15
,New Hampshire,33,2010,2010,"Apr., 2010",2010/04,12
,New Hampshire,33,2010,2010,"May, 2010",2010/05,12
,New Hampshire,33,2010,2010,"Jun., 2010",2010/06,13
,New Hampshire,33,2010,2010,"Jul., 2010",2010/07,11
,New Hampshire,33,2010,2010,"Aug., 2010",2010/08,14
,New Hampshire,33,2011,2011,"Jan., 2011",2011/01,21
,New Hampshire,33,2011,2011,"Mar., 2011",2011/03,18
,New Hampshire,33,2011,2011,"Apr., 2011",2011/04,12
,New Hampshire,33,2011,2011,"May, 2011",2011/05,11
,New Hampshire,33,2011,2011,"Jun., 2011",2011/06,13
,New Hampshire,33,2011,2011,"Jul., 2011",2011/07,10
,New Hampshire,33,2011,2011,"Sep., 2011",2011/09,16
,New Hampshire,33,2011,2011,"Oct., 2011",2011/10,12
,New Hampshire,33,2011,2011,"Nov., 2011",2011/11,10
,New Hampshire,33,2011,2011,"Dec., 2011",2011/12,14
,New Hampshire,33,2012,2012,"Feb., 2012",2012/02,16
,New Hampshire,33,2012,2012,"May, 2012",2012/05,12
,New Hampshire,33,2012,2012,"Jun., 2012",2012/06,11
,New Hampshire,33,2012,2012,"Jul., 2012",2012/07,15
,New Hampshire,33,2012,2012,"Aug., 2012",2012/08,12
,New Hampshire,33,2012,2012,"Oct., 2012",2012/10,18
,New Hampshire,33,2012,2012,"Nov., 2012",2012/11,15
,New Hampshire,33,2013,2013,"Jan., 2013",2013/01,18
,New Hampshire,33,2013,2013,"Mar., 2013",2013/03,13
,New Hampshire,33,2013,2013,"Apr., 2013",2013/04,11
,New Hampshire,33,2013,2013,"May, 2013",2013/05,11
,New Hampshire,33,2013,2013,"Jun., 2013",2013/06,20
,New Hampshire,33,2013,2013,"Jul., 2013",2013/07,11
,New Hampshire,33,2013,2013,"Aug., 2013",2013/08,16
,New Hampshire,33,2013,2013,"Sep., 2013",2013/09,11
,New Hampshire,33,2013,2013,"Oct., 2013",2013/10,18
,New Hampshire,33,2013,2013,"Nov., 2013",2013/11,14
,New Hampshire,33,2013,2013,"Dec., 2013",2013/12,17
,New Hampshire,33,2014,2014,"Jan., 2014",2014/01,21
,New Hampshire,33,2014,2014,"Feb., 2014",2014/02,19
,New Hampshire,33,2014,2014,"Mar., 2014",2014/03,22
,New Hampshire,33,2014,2014,"Apr., 2014",2014/04,14
,New Hampshire,33,2014,2014,"May, 2014",2014/05,20
,New Hampshire,33,2014,2014,"Jun., 2014",2014/06,22
,New Hampshire,33,2014,2014,"Jul., 2014",2014/07,16
,New Hampshire,33,2014,2014,"Aug., 2014",2014/08,19
,New Hampshire,33,2014,2014,"Sep., 2014",2014/09,24
,New Hampshire,33,2014,2014,"Oct., 2014",2014/10,32
,New Hampshire,33,2014,2014,"Nov., 2014",2014/11,34
,New Hampshire,33,2014,2014,"Dec., 2014",2014/12,38
,New Hampshire,33,2015,2015,"Jan., 2015",2015/01,33
,New Hampshire,33,2015,2015,"Feb., 2015",2015/02,28
,New Hampshire,33,2015,2015,"Mar., 2015",2015/03,30
,New Hampshire,33,2015,2015,"Apr., 2015",2015/04,38
,New Hampshire,33,2015,2015,"May, 2015",2015/05,31
,New Hampshire,33,2015,2015,"Jun., 2015",2015/06,33
,New Hampshire,33,2015,2015,"Jul., 2015",2015/07,29
,New Hampshire,33,2015,2015,"Aug., 2015",2015/08,21
,New Hampshire,33,2015,2015,"Sep., 2015",2015/09,44
,New Hampshire,33,2015,2015,"Oct., 2015",2015/10,36
,New Hampshire,33,2015,2015,"Nov., 2015",2015/11,27
,New Hampshire,33,2015,2015,"Dec., 2015",2015/12,19
,New Hampshire,33,2016,2016,"Jan., 2016",2016/01,31
,New Hampshire,33,2016,2016,"Feb., 2016",2016/02,43
,New Hampshire,33,2016,2016,"Mar., 2016",2016/03,45
,New Hampshire,33,2016,2016,"Apr., 2016",2016/04,40
,New Hampshire,33,2016,2016,"May, 2016",2016/05,38
,New Hampshire,33,2016,2016,"Jun., 2016",2016/06,25
,New Hampshire,33,2016,2016,"Jul., 2016",2016/07,37
,New Hampshire,33,2016,2016,"Aug., 2016",2016/08,30
,New Hampshire,33,2016,2016,"Sep., 2016",2016/09,46
,New Hampshire,33,2016,2016,"Oct., 2016",2016/10,38
,New Hampshire,33,2016,2016,"Nov., 2016",2016/11,29
,New Hampshire,33,2016,2016,"Dec., 2016",2016/12,32
,New Hampshire,33,2017,2017,"Jan., 2017",2017/01,25
,New Hampshire,33,2017,2017,"Feb., 2017",2017/02,28
,New Hampshire,33,2017,2017,"Mar., 2017",2017/03,31
,New Hampshire,33,2017,2017,"Apr., 2017",2017/04,45
,New Hampshire,33,2017,2017,"May, 2017",2017/05,35
,New Hampshire,33,2017,2017,"Jun., 2017",2017/06,37
,New Hampshire,33,2017,2017,"Jul., 2017",2017/07,46
,New Hampshire,33,2017,2017,"Aug., 2017",2017/08,34
,New Hampshire,33,2017,2017,"Sep., 2017",2017/09,43
,New Hampshire,33,2017,2017,"Oct., 2017",2017/10,40
,New Hampshire,33,2017,2017,"Nov., 2017",2017/11,23
,New Hampshire,33,2017,2017,"Dec., 2017",2017/12,36
,New Jersey,34,1999,1999,"Jan., 1999",1999/01,41
,New Jersey,34,1999,1999,"Feb., 1999",1999/02,28
,New Jersey,34,1999,1999,"Mar., 1999",1999/03,33
,New Jersey,34,1999,1999,"Apr., 1999",1999/04,35
,New Jersey,34,1999,1999,"May, 1999",1999/05,40
,New Jersey,34,1999,1999,"Jun., 1999",1999/06,51
,New Jersey,34,1999,1999,"Jul., 1999",1999/07,50
,New Jersey,34,1999,1999,"Aug., 1999",1999/08,38
,New Jersey,34,1999,1999,"Sep., 1999",1999/09,31
,New Jersey,34,1999,1999,"Oct., 1999",1999/10,39
,New Jersey,34,1999,1999,"Nov., 1999",1999/11,25
,New Jersey,34,1999,1999,"Dec., 1999",1999/12,29
,New Jersey,34,2000,2000,"Jan., 2000",2000/01,38
,New Jersey,34,2000,2000,"Feb., 2000",2000/02,48
,New Jersey,34,2000,2000,"Mar., 2000",2000/03,53
,New Jersey,34,2000,2000,"Apr., 2000",2000/04,43
,New Jersey,34,2000,2000,"May, 2000",2000/05,44
,New Jersey,34,2000,2000,"Jun., 2000",2000/06,63
,New Jersey,34,2000,2000,"Jul., 2000",2000/07,42
,New Jersey,34,2000,2000,"Aug., 2000",2000/08,33
,New Jersey,34,2000,2000,"Sep., 2000",2000/09,31
,New Jersey,34,2000,2000,"Oct., 2000",2000/10,46
,New Jersey,34,2000,2000,"Nov., 2000",2000/11,33
,New Jersey,34,2000,2000,"Dec., 2000",2000/12,37
,New Jersey,34,2001,2001,"Jan., 2001",2001/01,48
,New Jersey,34,2001,2001,"Feb., 2001",2001/02,27
,New Jersey,34,2001,2001,"Mar., 2001",2001/03,32
,New Jersey,34,2001,2001,"Apr., 2001",2001/04,41
,New Jersey,34,2001,2001,"May, 2001",2001/05,36
,New Jersey,34,2001,2001,"Jun., 2001",2001/06,64
,New Jersey,34,2001,2001,"Jul., 2001",2001/07,66
,New Jersey,34,2001,2001,"Aug., 2001",2001/08,48
,New Jersey,34,2001,2001,"Sep., 2001",2001/09,43
,New Jersey,34,2001,2001,"Oct., 2001",2001/10,51
,New Jersey,34,2001,2001,"Nov., 2001",2001/11,52
,New Jersey,34,2001,2001,"Dec., 2001",2001/12,45
,New Jersey,34,2002,2002,"Jan., 2002",2002/01,64
,New Jersey,34,2002,2002,"Feb., 2002",2002/02,53
,New Jersey,34,2002,2002,"Mar., 2002",2002/03,63
,New Jersey,34,2002,2002,"Apr., 2002",2002/04,58
,New Jersey,34,2002,2002,"May, 2002",2002/05,51
,New Jersey,34,2002,2002,"Jun., 2002",2002/06,63
,New Jersey,34,2002,2002,"Jul., 2002",2002/07,62
,New Jersey,34,2002,2002,"Aug., 2002",2002/08,57
,New Jersey,34,2002,2002,"Sep., 2002",2002/09,50
,New Jersey,34,2002,2002,"Oct., 2002",2002/10,48
,New Jersey,34,2002,2002,"Nov., 2002",2002/11,62
,New Jersey,34,2002,2002,"Dec., 2002",2002/12,40
,New Jersey,34,2003,2003,"Jan., 2003",2003/01,55
,New Jersey,34,2003,2003,"Feb., 2003",2003/02,44
,New Jersey,34,2003,2003,"Mar., 2003",2003/03,61
,New Jersey,34,2003,2003,"Apr., 2003",2003/04,54
,New Jersey,34,2003,2003,"May, 2003",2003/05,67
,New Jersey,34,2003,2003,"Jun., 2003",2003/06,56
,New Jersey,34,2003,2003,"Jul., 2003",2003/07,48
,New Jersey,34,2003,2003,"Aug., 2003",2003/08,37
,New Jersey,34,2003,2003,"Sep., 2003",2003/09,50
,New Jersey,34,2003,2003,"Oct., 2003",2003/10,44
,New Jersey,34,2003,2003,"Nov., 2003",2003/11,37
,New Jersey,34,2003,2003,"Dec., 2003",2003/12,48
,New Jersey,34,2004,2004,"Jan., 2004",2004/01,47
,New Jersey,34,2004,2004,"Feb., 2004",2004/02,49
,New Jersey,34,2004,2004,"Mar., 2004",2004/03,53
,New Jersey,34,2004,2004,"Apr., 2004",2004/04,47
,New Jersey,34,2004,2004,"May, 2004",2004/05,47
,New Jersey,34,2004,2004,"Jun., 2004",2004/06,42
,New Jersey,34,2004,2004,"Jul., 2004",2004/07,39
,New Jersey,34,2004,2004,"Aug., 2004",2004/08,46
,New Jersey,34,2004,2004,"Sep., 2004",2004/09,43
,New Jersey,34,2004,2004,"Oct., 2004",2004/10,33
,New Jersey,34,2004,2004,"Nov., 2004",2004/11,21
,New Jersey,34,2004,2004,"Dec., 2004",2004/12,30
,New Jersey,34,2005,2005,"Jan., 2005",2005/01,64
,New Jersey,34,2005,2005,"Feb., 2005",2005/02,50
,New Jersey,34,2005,2005,"Mar., 2005",2005/03,57
,New Jersey,34,2005,2005,"Apr., 2005",2005/04,57
,New Jersey,34,2005,2005,"May, 2005",2005/05,63
,New Jersey,34,2005,2005,"Jun., 2005",2005/06,63
,New Jersey,34,2005,2005,"Jul., 2005",2005/07,77
,New Jersey,34,2005,2005,"Aug., 2005",2005/08,54
,New Jersey,34,2005,2005,"Sep., 2005",2005/09,50
,New Jersey,34,2005,2005,"Oct., 2005",2005/10,47
,New Jersey,34,2005,2005,"Nov., 2005",2005/11,53
,New Jersey,34,2005,2005,"Dec., 2005",2005/12,66
,New Jersey,34,2006,2006,"Jan., 2006",2006/01,80
,New Jersey,34,2006,2006,"Feb., 2006",2006/02,57
,New Jersey,34,2006,2006,"Mar., 2006",2006/03,63
,New Jersey,34,2006,2006,"Apr., 2006",2006/04,72
,New Jersey,34,2006,2006,"May, 2006",2006/05,59
,New Jersey,34,2006,2006,"Jun., 2006",2006/06,58
,New Jersey,34,2006,2006,"Jul., 2006",2006/07,72
,New Jersey,34,2006,2006,"Aug., 2006",2006/08,75
,New Jersey,34,2006,2006,"Sep., 2006",2006/09,65
,New Jersey,34,2006,2006,"Oct., 2006",2006/10,58
,New Jersey,34,2006,2006,"Nov., 2006",2006/11,43
,New Jersey,34,2006,2006,"Dec., 2006",2006/12,33
,New Jersey,34,2007,2007,"Jan., 2007",2007/01,64
,New Jersey,34,2007,2007,"Feb., 2007",2007/02,51
,New Jersey,34,2007,2007,"Mar., 2007",2007/03,80
,New Jersey,34,2007,2007,"Apr., 2007",2007/04,64
,New Jersey,34,2007,2007,"May, 2007",2007/05,66
,New Jersey,34,2007,2007,"Jun., 2007",2007/06,79
,New Jersey,34,2007,2007,"Jul., 2007",2007/07,67
,New Jersey,34,2007,2007,"Aug., 2007",2007/08,51
,New Jersey,34,2007,2007,"Sep., 2007",2007/09,32
,New Jersey,34,2007,2007,"Oct., 2007",2007/10,24
,New Jersey,34,2007,2007,"Nov., 2007",2007/11,15
,New Jersey,34,2007,2007,"Dec., 2007",2007/12,34
,New Jersey,34,2008,2008,"Jan., 2008",2008/01,41
,New Jersey,34,2008,2008,"Feb., 2008",2008/02,59
,New Jersey,34,2008,2008,"Mar., 2008",2008/03,44
,New Jersey,34,2008,2008,"Apr., 2008",2008/04,64
,New Jersey,34,2008,2008,"May, 2008",2008/05,62
,New Jersey,34,2008,2008,"Jun., 2008",2008/06,48
,New Jersey,34,2008,2008,"Jul., 2008",2008/07,54
,New Jersey,34,2008,2008,"Aug., 2008",2008/08,37
,New Jersey,34,2008,2008,"Sep., 2008",2008/09,44
,New Jersey,34,2008,2008,"Oct., 2008",2008/10,50
,New Jersey,34,2008,2008,"Nov., 2008",2008/11,44
,New Jersey,34,2008,2008,"Dec., 2008",2008/12,58
,New Jersey,34,2009,2009,"Jan., 2009",2009/01,21
,New Jersey,34,2009,2009,"Feb., 2009",2009/02,12
,New Jersey,34,2009,2009,"Mar., 2009",2009/03,14
,New Jersey,34,2009,2009,"Apr., 2009",2009/04,17
,New Jersey,34,2009,2009,"May, 2009",2009/05,23
,New Jersey,34,2009,2009,"Jun., 2009",2009/06,11
,New Jersey,34,2009,2009,"Jul., 2009",2009/07,22
,New Jersey,34,2009,2009,"Aug., 2009",2009/08,17
,New Jersey,34,2009,2009,"Sep., 2009",2009/09,36
,New Jersey,34,2009,2009,"Oct., 2009",2009/10,20
,New Jersey,34,2009,2009,"Dec., 2009",2009/12,21
,New Jersey,34,2010,2010,"Jan., 2010",2010/01,71
,New Jersey,34,2010,2010,"Feb., 2010",2010/02,38
,New Jersey,34,2010,2010,"Mar., 2010",2010/03,78
,New Jersey,34,2010,2010,"Apr., 2010",2010/04,58
,New Jersey,34,2010,2010,"May, 2010",2010/05,60
,New Jersey,34,2010,2010,"Jun., 2010",2010/06,55
,New Jersey,34,2010,2010,"Jul., 2010",2010/07,67
,New Jersey,34,2010,2010,"Aug., 2010",2010/08,53
,New Jersey,34,2010,2010,"Sep., 2010",2010/09,59
,New Jersey,34,2010,2010,"Oct., 2010",2010/10,64
,New Jersey,34,2010,2010,"Nov., 2010",2010/11,59
,New Jersey,34,2010,2010,"Dec., 2010",2010/12,70
,New Jersey,34,2011,2011,"Jan., 2011",2011/01,68
,New Jersey,34,2011,2011,"Feb., 2011",2011/02,66
,New Jersey,34,2011,2011,"Mar., 2011",2011/03,63
,New Jersey,34,2011,2011,"Apr., 2011",2011/04,66
,New Jersey,34,2011,2011,"May, 2011",2011/05,81
,New Jersey,34,2011,2011,"Jun., 2011",2011/06,59
,New Jersey,34,2011,2011,"Jul., 2011",2011/07,87
,New Jersey,34,2011,2011,"Aug., 2011",2011/08,80
,New Jersey,34,2011,2011,"Sep., 2011",2011/09,66
,New Jersey,34,2011,2011,"Oct., 2011",2011/10,62
,New Jersey,34,2011,2011,"Nov., 2011",2011/11,85
,New Jersey,34,2011,2011,"Dec., 2011",2011/12,85
,New Jersey,34,2012,2012,"Jan., 2012",2012/01,100
,New Jersey,34,2012,2012,"Feb., 2012",2012/02,66
,New Jersey,34,2012,2012,"Mar., 2012",2012/03,95
,New Jersey,34,2012,2012,"Apr., 2012",2012/04,80
,New Jersey,34,2012,2012,"May, 2012",2012/05,81
,New Jersey,34,2012,2012,"Jun., 2012",2012/06,96
,New Jersey,34,2012,2012,"Jul., 2012",2012/07,75
,New Jersey,34,2012,2012,"Aug., 2012",2012/08,88
,New Jersey,34,2012,2012,"Sep., 2012",2012/09,98
,New Jersey,34,2012,2012,"Oct., 2012",2012/10,93
,New Jersey,34,2012,2012,"Nov., 2012",2012/11,86
,New Jersey,34,2012,2012,"Dec., 2012",2012/12,103
,New Jersey,34,2013,2013,"Jan., 2013",2013/01,101
,New Jersey,34,2013,2013,"Feb., 2013",2013/02,91
,New Jersey,34,2013,2013,"Mar., 2013",2013/03,114
,New Jersey,34,2013,2013,"Apr., 2013",2013/04,109
,New Jersey,34,2013,2013,"May, 2013",2013/05,103
,New Jersey,34,2013,2013,"Jun., 2013",2013/06,96
,New Jersey,34,2013,2013,"Jul., 2013",2013/07,103
,New Jersey,34,2013,2013,"Aug., 2013",2013/08,58
,New Jersey,34,2013,2013,"Sep., 2013",2013/09,112
,New Jersey,34,2013,2013,"Oct., 2013",2013/10,81
,New Jersey,34,2013,2013,"Nov., 2013",2013/11,85
,New Jersey,34,2013,2013,"Dec., 2013",2013/12,115
,New Jersey,34,2014,2014,"Jan., 2014",2014/01,108
,New Jersey,34,2014,2014,"Feb., 2014",2014/02,94
,New Jersey,34,2014,2014,"Mar., 2014",2014/03,108
,New Jersey,34,2014,2014,"Apr., 2014",2014/04,91
,New Jersey,34,2014,2014,"May, 2014",2014/05,86
,New Jersey,34,2014,2014,"Jun., 2014",2014/06,80
,New Jersey,34,2014,2014,"Jul., 2014",2014/07,92
,New Jersey,34,2014,2014,"Aug., 2014",2014/08,96
,New Jersey,34,2014,2014,"Sep., 2014",2014/09,74
,New Jersey,34,2014,2014,"Oct., 2014",2014/10,97
,New Jersey,34,2014,2014,"Nov., 2014",2014/11,92
,New Jersey,34,2014,2014,"Dec., 2014",2014/12,91
,New Jersey,34,2015,2015,"Jan., 2015",2015/01,107
,New Jersey,34,2015,2015,"Feb., 2015",2015/02,95
,New Jersey,34,2015,2015,"Mar., 2015",2015/03,115
,New Jersey,34,2015,2015,"Apr., 2015",2015/04,106
,New Jersey,34,2015,2015,"May, 2015",2015/05,117
,New Jersey,34,2015,2015,"Jun., 2015",2015/06,112
,New Jersey,34,2015,2015,"Jul., 2015",2015/07,115
,New Jersey,34,2015,2015,"Aug., 2015",2015/08,145
,New Jersey,34,2015,2015,"Sep., 2015",2015/09,113
,New Jersey,34,2015,2015,"Oct., 2015",2015/10,106
,New Jersey,34,2015,2015,"Nov., 2015",2015/11,94
,New Jersey,34,2015,2015,"Dec., 2015",2015/12,101
,New Jersey,34,2016,2016,"Jan., 2016",2016/01,119
,New Jersey,34,2016,2016,"Feb., 2016",2016/02,151
,New Jersey,34,2016,2016,"Mar., 2016",2016/03,183
,New Jersey,34,2016,2016,"Apr., 2016",2016/04,186
,New Jersey,34,2016,2016,"May, 2016",2016/05,135
,New Jersey,34,2016,2016,"Jun., 2016",2016/06,132
,New Jersey,34,2016,2016,"Jul., 2016",2016/07,178
,New Jersey,34,2016,2016,"Aug., 2016",2016/08,133
,New Jersey,34,2016,2016,"Sep., 2016",2016/09,131
,New Jersey,34,2016,2016,"Oct., 2016",2016/10,196
,New Jersey,34,2016,2016,"Nov., 2016",2016/11,191
,New Jersey,34,2016,2016,"Dec., 2016",2016/12,196
,New Jersey,34,2017,2017,"Jan., 2017",2017/01,236
,New Jersey,34,2017,2017,"Feb., 2017",2017/02,176
,New Jersey,34,2017,2017,"Mar., 2017",2017/03,245
,New Jersey,34,2017,2017,"Apr., 2017",2017/04,228
,New Jersey,34,2017,2017,"May, 2017",2017/05,221
,New Jersey,34,2017,2017,"Jun., 2017",2017/06,214
,New Jersey,34,2017,2017,"Jul., 2017",2017/07,195
,New Jersey,34,2017,2017,"Aug., 2017",2017/08,208
,New Jersey,34,2017,2017,"Sep., 2017",2017/09,220
,New Jersey,34,2017,2017,"Oct., 2017",2017/10,154
,New Jersey,34,2017,2017,"Nov., 2017",2017/11,189
,New Jersey,34,2017,2017,"Dec., 2017",2017/12,243
,New Mexico,35,1999,1999,"Jan., 1999",1999/01,23
,New Mexico,35,1999,1999,"Feb., 1999",1999/02,17
,New Mexico,35,1999,1999,"Mar., 1999",1999/03,19
,New Mexico,35,1999,1999,"Apr., 1999",1999/04,15
,New Mexico,35,1999,1999,"May, 1999",1999/05,13
,New Mexico,35,1999,1999,"Jun., 1999",1999/06,15
,New Mexico,35,1999,1999,"Jul., 1999",1999/07,16
,New Mexico,35,1999,1999,"Aug., 1999",1999/08,18
,New Mexico,35,1999,1999,"Sep., 1999",1999/09,21
,New Mexico,35,1999,1999,"Oct., 1999",1999/10,20
,New Mexico,35,1999,1999,"Nov., 1999",1999/11,17
,New Mexico,35,1999,1999,"Dec., 1999",1999/12,27
,New Mexico,35,2000,2000,"Jan., 2000",2000/01,20
,New Mexico,35,2000,2000,"Feb., 2000",2000/02,19
,New Mexico,35,2000,2000,"Mar., 2000",2000/03,20
,New Mexico,35,2000,2000,"Apr., 2000",2000/04,21
,New Mexico,35,2000,2000,"May, 2000",2000/05,19
,New Mexico,35,2000,2000,"Jun., 2000",2000/06,13
,New Mexico,35,2000,2000,"Jul., 2000",2000/07,19
,New Mexico,35,2000,2000,"Aug., 2000",2000/08,19
,New Mexico,35,2000,2000,"Sep., 2000",2000/09,20
,New Mexico,35,2000,2000,"Oct., 2000",2000/10,13
,New Mexico,35,2000,2000,"Nov., 2000",2000/11,13
,New Mexico,35,2000,2000,"Dec., 2000",2000/12,21
,New Mexico,35,2001,2001,"Jan., 2001",2001/01,14
,New Mexico,35,2001,2001,"Feb., 2001",2001/02,11
,New Mexico,35,2001,2001,"Mar., 2001",2001/03,12
,New Mexico,35,2001,2001,"Apr., 2001",2001/04,14
,New Mexico,35,2001,2001,"May, 2001",2001/05,22
,New Mexico,35,2001,2001,"Jun., 2001",2001/06,15
,New Mexico,35,2001,2001,"Jul., 2001",2001/07,21
,New Mexico,35,2001,2001,"Aug., 2001",2001/08,24
,New Mexico,35,2001,2001,"Sep., 2001",2001/09,20
,New Mexico,35,2001,2001,"Oct., 2001",2001/10,22
,New Mexico,35,2001,2001,"Nov., 2001",2001/11,18
,New Mexico,35,2001,2001,"Dec., 2001",2001/12,18
,New Mexico,35,2002,2002,"Jan., 2002",2002/01,14
,New Mexico,35,2002,2002,"Feb., 2002",2002/02,18
,New Mexico,35,2002,2002,"Mar., 2002",2002/03,20
,New Mexico,35,2002,2002,"Apr., 2002",2002/04,12
,New Mexico,35,2002,2002,"May, 2002",2002/05,30
,New Mexico,35,2002,2002,"Jun., 2002",2002/06,25
,New Mexico,35,2002,2002,"Jul., 2002",2002/07,26
,New Mexico,35,2002,2002,"Aug., 2002",2002/08,19
,New Mexico,35,2002,2002,"Sep., 2002",2002/09,20
,New Mexico,35,2002,2002,"Oct., 2002",2002/10,18
,New Mexico,35,2002,2002,"Nov., 2002",2002/11,24
,New Mexico,35,2002,2002,"Dec., 2002",2002/12,16
,New Mexico,35,2003,2003,"Jan., 2003",2003/01,33
,New Mexico,35,2003,2003,"Feb., 2003",2003/02,16
,New Mexico,35,2003,2003,"Mar., 2003",2003/03,30
,New Mexico,35,2003,2003,"Apr., 2003",2003/04,40
,New Mexico,35,2003,2003,"May, 2003",2003/05,31
,New Mexico,35,2003,2003,"Jun., 2003",2003/06,28
,New Mexico,35,2003,2003,"Jul., 2003",2003/07,26
,New Mexico,35,2003,2003,"Aug., 2003",2003/08,27
,New Mexico,35,2003,2003,"Sep., 2003",2003/09,17
,New Mexico,35,2003,2003,"Oct., 2003",2003/10,26
,New Mexico,35,2003,2003,"Nov., 2003",2003/11,28
,New Mexico,35,2003,2003,"Dec., 2003",2003/12,16
,New Mexico,35,2004,2004,"Jan., 2004",2004/01,32
,New Mexico,35,2004,2004,"Feb., 2004",2004/02,19
,New Mexico,35,2004,2004,"Mar., 2004",2004/03,23
,New Mexico,35,2004,2004,"Apr., 2004",2004/04,24
,New Mexico,35,2004,2004,"May, 2004",2004/05,23
,New Mexico,35,2004,2004,"Jun., 2004",2004/06,18
,New Mexico,35,2004,2004,"Jul., 2004",2004/07,27
,New Mexico,35,2004,2004,"Aug., 2004",2004/08,28
,New Mexico,35,2004,2004,"Sep., 2004",2004/09,20
,New Mexico,35,2004,2004,"Oct., 2004",2004/10,16
,New Mexico,35,2004,2004,"Nov., 2004",2004/11,19
,New Mexico,35,2004,2004,"Dec., 2004",2004/12,20
,New Mexico,35,2005,2005,"Jan., 2005",2005/01,22
,New Mexico,35,2005,2005,"Feb., 2005",2005/02,25
,New Mexico,35,2005,2005,"Mar., 2005",2005/03,35
,New Mexico,35,2005,2005,"Apr., 2005",2005/04,28
,New Mexico,35,2005,2005,"May, 2005",2005/05,35
,New Mexico,35,2005,2005,"Jun., 2005",2005/06,21
,New Mexico,35,2005,2005,"Jul., 2005",2005/07,18
,New Mexico,35,2005,2005,"Aug., 2005",2005/08,40
,New Mexico,35,2005,2005,"Sep., 2005",2005/09,23
,New Mexico,35,2005,2005,"Oct., 2005",2005/10,24
,New Mexico,35,2005,2005,"Nov., 2005",2005/11,25
,New Mexico,35,2005,2005,"Dec., 2005",2005/12,26
,New Mexico,35,2006,2006,"Jan., 2006",2006/01,28
,New Mexico,35,2006,2006,"Feb., 2006",2006/02,36
,New Mexico,35,2006,2006,"Mar., 2006",2006/03,29
,New Mexico,35,2006,2006,"Apr., 2006",2006/04,34
,New Mexico,35,2006,2006,"May, 2006",2006/05,31
,New Mexico,35,2006,2006,"Jun., 2006",2006/06,27
